gene.symbols	SRR1914395	SRR1914394	SRR1914393	SRR1914392
ENSDARG00000018048	zgc:171704	0.00474990229660944	0.0269845256737543	0.133782203557548	0.177484261135626
ENSDARG00000018049	sf3b2	1.4589017374844	1.15986351902332	2.29156198832593	2.28136631687719
ENSDARG00000018060	pik3r2	2.35977999270945	2.22468634968393	2.09847916170976	1.72470075013384
ENSDARG00000018061	neil1	1.44335647102966	1.27783178993703	0.747262846982795	0.983806344753376
ENSDARG00000018065	ntm	0.0137612047526327	0.179710644291495	0.0190897311256615	0.0797951693842594
ENSDARG00000018066	ptchd1	0.404192104039803	0.536087918621359	0.303352610093503	0.340322651316592
ENSDARG00000018069	rdh12	0.460099675454439	0.629407086908273	0.332831223543511	0.315136645575012
ENSDARG00000018073	mrps22	1.32745188094955	1.07991497370603	1.13370761445528	1.13847304462133
ENSDARG00000018077	rbp1	0.0927729228631246	0.0937471457983221	0.0581675141470642	0.0200653219572125
ENSDARG00000018096	scap	0.490588072750669	0.58968820564179	0.909899572067184	0.628974757937993
ENSDARG00000018105	casq1b	1.55043719839124	1.63438206795154	0.48844712075465	0.863230388566869
ENSDARG00000018106	eif2b3	1.40012344499107	1.39762522618176	1.42213127672034	1.46880464035785
ENSDARG00000018107	rab3da	0.377207528645495	0.385092173829067	0.602052749410801	0.671196872694128
ENSDARG00000018109	mafga	0.181399784455863	0.384369793824298	0.130748728973823	0.0301351696013736
ENSDARG00000018110	pak4	1.27766075854003	1.37301975493098	1.8335978075541	1.65143369098552
ENSDARG00000018111	kdm7aa	0.729893092253756	0.845871448567244	1.15336119995733	0.890327240140612
ENSDARG00000018121	cenpj	0.624297078658348	0.535308125649837	0.761761978445825	0.924259705716569
ENSDARG00000018124	psmd3	1.22790837088382	1.09395583857487	2.53933290653964	2.41127269950027
ENSDARG00000018145	mid1ip1l	0.994755143775667	1.24163534832978	0.953097458677412	1.19486026017684
ENSDARG00000018146	gpx1a	0.996683812235223	1.06361628380035	1.03335084959606	1.2285357385094
ENSDARG00000018149	slc38a4	2.57914714172988	2.17715042331952	1.46924148305413	1.74541943340354
ENSDARG00000018153	nt5c1ba	0.175522435826524	0.184544930168829	0.115353179096742	0.117166912138283
ENSDARG00000018159	ano10b	0.679237948094872	0.735784950359174	0.603871128761181	0.621463982611383
ENSDARG00000018162	ctnnal1	0.581172210375001	0.585168781376672	0.723201664371141	0.725339562140848
ENSDARG00000018165	depdc1a	1.26620239657629	1.15006596558313	1.29850183152508	1.37939973216551
ENSDARG00000018174	gnai2a	2.45563586869615	2.13121041150715	1.93224488708171	1.78205920977673
ENSDARG00000018178	pgm2	1.63546372337946	1.72071609472544	1.00680426834651	0.981292016867315
ENSDARG00000018179	acvrl1	0.71958660563607	0.788204061691794	0.70126811378993	0.752092192084184
ENSDARG00000018181	dnajc28	0.387418484995437	0.445750203983058	0.370737097075718	0.513585099201594
ENSDARG00000018190	asna1	2.2135276374105	2.14912717693057	2.00063063236662	1.80073729066725
ENSDARG00000018192	ubr5	1.96477532354564	1.83998557100689	2.88210752755583	2.32064182867597
ENSDARG00000018206	nck2a	0.999417643176686	0.652258108569143	0.942951250948851	0.900596702951233
ENSDARG00000018228	htr2cl1	0.274013908873297	0.321089169080291	0.3645010877347	0.230470241070934
ENSDARG00000018241	mfap1	1.64395650066875	1.54169818625313	1.61312660402241	1.78874643582245
ENSDARG00000018257	ncoa1	0.956803638957554	0.988797084644448	0.927772568601032	0.686281058589329
ENSDARG00000018259	atp1a3a	1.72347210708894	2.16450098276803	1.03454105806735	1.061621493832
ENSDARG00000018260	bmp7a	0.438225075542078	0.334377792659745	0.588879948235167	0.675373831945094
ENSDARG00000018263	pdia2	0.499908515887756	0.429047189746236	0.322769963713465	0.444093136434492
ENSDARG00000018264	trim101	1.02754519805685	1.26883189791765	0.587308386491026	0.75267072234539
ENSDARG00000018266	mthfd1a	1.30083315404455	1.89826503320983	0.53615464516343	0.54394160213039
ENSDARG00000018270	olfm1a	0.723440037305664	0.997370844285756	0.43904307188627	0.491185135332283
ENSDARG00000018272	wdr33	1.44930567316117	1.42094266401395	1.86209998997702	1.79967960343075
ENSDARG00000018281	cfap161	0.12179464899145	0.155794804209303	0.248684937693654	0.172963613286268
ENSDARG00000018283	cyba	0.65489937017123	0.567065130362406	0.443684874274929	0.577011161902899
ENSDARG00000018285	pdpk1b	0.744494067184206	0.706147829001535	1.32763027507827	1.20594150203944
ENSDARG00000018296	rev1	1.37883965308829	1.16621039278576	1.10686219878833	0.789767342623213
ENSDARG00000018301	NA	-0.19473006962576	-0.215789828137167	-0.0978288806623809	-0.204876794103046
ENSDARG00000018303	etv4	0.493768664632387	0.47886923800482	1.30771092927776	1.19615909647533
ENSDARG00000018312	rell1	0.795271293826249	0.757573909971336	0.899300190499678	0.796809934084337
ENSDARG00000018319	arglu1b	2.13896772723716	1.84827576257586	1.57641096588172	1.69022468126503
ENSDARG00000018321	lbx1a	0.408370347627893	0.483439198499022	0.189138690300443	0.343113231611884
ENSDARG00000018325	taf5	1.01180089993195	0.826683173764967	1.29747759000047	1.10276160587902
ENSDARG00000018327	illr3	0.453914242524266	0.340588009109745	0.210900622121118	0.253948834562237
ENSDARG00000018328	rhocb	1.70764791445149	1.6217441654847	1.44641947540265	1.58390528907192
ENSDARG00000018329	gc2	0.262073791053472	0.170183669192342	0.239061418199277	0.172525920265579
ENSDARG00000018334	rpl35	3.24306043460334	3.50796387238416	3.56307249996194	3.78049982884482
ENSDARG00000018342	ggt1b	0.207458212750426	0.258648282065856	0.654749572857596	0.550945888356907
ENSDARG00000018351	hpda	0.248239129168149	0.22867382448595	0.105697022193036	0.221985600764902
ENSDARG00000018361	sult1st3	-0.19473006962576	-0.132415725272073	-0.19810827193828	-0.0826027211788798
ENSDARG00000018382	prkcha	-0.0165574203172032	0.0798385042783887	0.0372243040935277	0.0449189282760657
ENSDARG00000018383	frzb	0.274066355141082	0.293073760688292	0.200115029891723	0.243953701118832
ENSDARG00000018393	kank2	0.875859949017648	0.896220005915828	0.704526455848038	0.531717090438239
ENSDARG00000018397	hpca	1.7388178551837	1.65910686295172	0.999533638615481	1.0372147554418
ENSDARG00000018399	rps6kb1a	0.809133157507343	0.781446086152489	0.919720157945099	0.774357847621545
ENSDARG00000018404	krt18	3.47064647914697	3.55248137224304	3.65995996157493	3.61548826678726
ENSDARG00000018411	mknk1	0.763348830683519	0.647429456873179	0.672085841071802	0.710157352335482
ENSDARG00000018418	pth1rb	0.537962480061028	0.501710441968155	0.437628200330042	0.392858964712484
ENSDARG00000018423	sulf2a	1.26978962019753	1.7082347689608	1.39859551439201	1.37376871282709
ENSDARG00000018425	ddx61	3.02434699046196	2.98351647265906	3.18294072157944	3.09254109449133
ENSDARG00000018426	aldh7a1	1.6585486609131	2.02407092571932	1.72658585191883	2.00572391428082
ENSDARG00000018432	m6pr	1.22124170809259	1.1028896794618	0.889342095102207	0.831600095698221
ENSDARG00000018441	heg1	0.691412109998995	0.810898582310695	1.0493769743781	0.836716565812227
ENSDARG00000018459	msrb2	0.90577384275122	1.36280007981052	0.175145596203892	0.26558759310704
ENSDARG00000018460	mbnl2	1.30286967923394	1.39722462092013	1.09806785727488	0.940328386900795
ENSDARG00000018461	zgc:56095	2.10267394673857	2.08349567341331	1.79177222896096	2.21416219530912
ENSDARG00000018476	pak2b	1.49256910277452	1.40959281367532	1.85385424945197	1.76726520709269
ENSDARG00000018478	agxtb	0.0577099219040778	0.0560159619963781	-0.0767101261250648	-0.049967387089008
ENSDARG00000018485	cyp2v1	1.09925124281722	0.963371716712187	0.882470735586054	0.916526349144049
ENSDARG00000018491	pdia4	2.90801385142152	2.62714299475492	1.88463314460014	2.31920692861976
ENSDARG00000018492	znf503	1.01996304571443	0.869572289488585	1.54657881376608	1.46399841211393
ENSDARG00000018494	smn1	0.389385351887001	0.611547641797687	0.756820431603889	0.941697327351267
ENSDARG00000018506	NA	-0.19473006962576	-0.215789828137167	-0.0166324734711252	-0.0658455317628222
ENSDARG00000018508	zdhhc8b	0.77854822509138	0.824625674113564	1.18935822846884	0.93333584920793
ENSDARG00000018516	stk38b	0.602613622604742	0.644451989209461	0.557290715194322	0.54493343196042
ENSDARG00000018521	or115-1	-0.19473006962576	-0.077359083079812	-0.19810827193828	-0.204876794103046
ENSDARG00000018524	midn	1.67107363361218	1.62972150635738	2.08670186827925	1.77353749135227
ENSDARG00000018529	lipf	2.21416219530912	2.35977999270945	1.05978383490115	1.50070365192021
ENSDARG00000018530	mapkapk2b	-0.102742630939354	-0.0436824831805906	-0.10684376051211	-0.00969393465541155
ENSDARG00000018534	slc6a9	3.48198625472672	2.83588863841582	2.36278147733397	1.87129194578424
ENSDARG00000018542	hapln4	0.125048705990386	0.148247155374722	-0.102622388526598	-0.0836033273496641
ENSDARG00000018553	ifih1	0.0992754453499816	0.0613651746599061	0.103796119183894	0.000440717639992735
ENSDARG00000018559	kdm7ab	0.933654359847738	1.43707658691065	0.999304297595742	1.07487882801661
ENSDARG00000018562	cope	2.24165073768889	2.24230164290531	2.68688237985666	2.67758584136743
ENSDARG00000018566	flnca	0.622448333528952	0.877014745452754	1.28704438956824	1.52742809740735
ENSDARG00000018569	tnfrsf1a	1.3433564464689	0.983695644316059	0.886453022602373	0.799771333268649
ENSDARG00000018574	sf3b4	0.684086455397442	0.491125956010613	1.47859820134853	1.33051013100821
ENSDARG00000018587	zgc:152658	0.318584500279411	0.28244741683693	0.320779312021591	0.283656233317183
ENSDARG00000018593	parp16	0.619240083036328	0.563884889746908	0.806371749945126	0.936956254498915
ENSDARG00000018600	retsat	0.902311876367378	1.06188096492648	0.923553993619054	0.882567223919311
ENSDARG00000018602	rab5aa	1.29274823959749	1.24900564507845	1.7766313109194	1.77252443098682
ENSDARG00000018611	lbx1b	0.472592360762257	0.379942516271173	0.417030641948897	0.585594919573088
ENSDARG00000018616	agtr1a	0.0661257297202137	0.111727471166252	-0.0425235905659078	-0.111898339285763
ENSDARG00000018618	cpsf6	2.0465094551506	1.78738165918244	2.05431013450367	1.938023692787
ENSDARG00000018619	cers4b	0.228184815545172	0.344776345460506	0.272057442226929	0.158357455558593
ENSDARG00000018621	slc6a19a.1	0.444965663043936	0.272210796249204	0.323414488637571	0.442674285850916
ENSDARG00000018623	rad54l	0.705987680742511	0.641044371648494	0.835889565193078	1.03685509997051
ENSDARG00000018627	arl5a	0.615152134519534	0.818604264901524	0.825973534481244	0.951476997551874
ENSDARG00000018637	sec61g	2.99174411508542	3.14904523089605	3.32132804740992	3.64355764291951
ENSDARG00000018643	igf2a	1.18188941166162	0.871217825130103	1.59476869204372	0.923449334422676
ENSDARG00000018650	gtpbp3	0.184977718953189	0.0405655791327663	0.396596161949766	0.31309416192869
ENSDARG00000018653	acot7	0.440670017208227	0.470299853993099	0.233387680803539	0.412755334439603
ENSDARG00000018658	aar2	0.655632626318586	0.756991245418378	0.880738223935832	0.910580326232576
ENSDARG00000018671	NA	-0.0626376556673123	-0.144012548085799	-0.19810827193828	-0.116594057667667
ENSDARG00000018681	saal1	0.997370844285756	0.732047288701964	0.81674739935025	0.919313962228228
ENSDARG00000018687	itga2b	-0.0954011482576793	-0.0547006313408959	-0.0648432722257446	0.0456076606605681
ENSDARG00000018688	elk3	0.486543118623735	0.423219813843537	0.758738812458626	0.700807221569627
ENSDARG00000018691	phf2	1.67341667204361	1.78671034192425	1.15239365865137	1.03866383925616
ENSDARG00000018693	cdh2	2.12585510367736	2.2063164817567	2.99673731772916	2.68570953698727
ENSDARG00000018698	carm1	2.21789481828196	2.21416219530912	2.56257446981837	2.57607259354785
ENSDARG00000018716	dgkh	0.49785025633514	0.537445689243373	0.570976403848669	0.481785238424081
ENSDARG00000018721	npnt	0.686969054719451	0.824536423486586	0.848755794292946	0.661048856134107
ENSDARG00000018726	slco3a1	0.268440805046298	0.218273537115936	0.385314431683367	0.300138300703157
ENSDARG00000018738	zw10	1.07978570249563	1.11187305738298	1.19704562079912	1.35158598911439
ENSDARG00000018742	psme4b	1.647508560102	1.74134328214547	1.78942288214725	1.71218610033349
ENSDARG00000018743	scamp5a	0.860029082142599	0.997485161303201	0.717243936422461	0.621532837227739
ENSDARG00000018744	prl2	-0.071627113932048	-0.00593482162383215	-0.0624136067437434	0.0111903525626698
ENSDARG00000018750	npr1b	0.208159344666757	0.251559089518089	0.47042153124923	0.487820847664781
ENSDARG00000018757	klf5l	0.358097900094454	0.343214000425754	0.707714370667008	0.599799705857923
ENSDARG00000018765	pknox1.1	0.984930644345133	1.18274187366066	1.01247569655422	1.20759400506788
ENSDARG00000018773	hivep2b	0.395137282432335	0.461219674692588	0.280029842993611	0.074867036485726
ENSDARG00000018782	kdm4aa	0.840626578362908	0.885769127761524	0.995557496091612	0.846610734668873
ENSDARG00000018787	efna1b	1.00944406521817	0.87307633880822	0.963371716712187	1.17179237633533
ENSDARG00000018788	st8sia2	0.959576518933296	0.797337958401811	0.536614230275542	0.532482242151905
ENSDARG00000018797	crygmxl1	0.246633400973737	0.418595913710045	-0.19810827193828	-0.204876794103046
ENSDARG00000018809	abhd3	0.717243936422461	0.729418464686916	0.383025733711018	0.347183376539549
ENSDARG00000018814	esrp2	0.869283501396078	0.897920510883764	1.42291736654335	1.25568783879478
ENSDARG00000018817	bdnf	0.68378611087428	0.637638882433993	0.234652500200657	0.19270907849367
ENSDARG00000018820	flncb	1.28160868461549	1.44600428431417	3.15672496560472	2.54977568855761
ENSDARG00000018825	tmem248	0.660085324090484	0.667109737902006	0.66628910753365	0.622234922341675
ENSDARG00000018840	trpc4apa	1.5677097077917	1.5669826812838	1.73725507717835	1.6554261250061
ENSDARG00000018846	dgat2	1.69867333005553	1.69805229887656	0.935706852972193	0.918382155329693
ENSDARG00000018853	si:dkey-199f5.8	1.78340785153148	1.39386756017168	1.97568781480876	1.71762544634348
ENSDARG00000018854	scaf4b	0.628695066935647	0.745796566385168	0.949908085727583	1.19645504863869
ENSDARG00000018856	dclk1a	0.499725697558534	0.512900556501761	0.273188685291735	0.383977008449383
ENSDARG00000018871	henmt1	0.137122869047396	0.16534500447335	0.30019109330024	0.241218389167981
ENSDARG00000018881	apobec2a	1.52352828134122	1.24308813314535	1.16170688221894	1.17779513309738
ENSDARG00000018882	jak2b	1.26716687087938	1.4453778233735	1.10948541368292	1.2354862533176
ENSDARG00000018890	snrpa	2.36571816427814	2.45139492240959	2.59109018958531	2.54495145210064
ENSDARG00000018891	rnaseh2a	1.25696795562607	1.28584241005448	1.49038272519934	1.80663803038046
ENSDARG00000018896	mmp24	0.740252690228143	0.988244271764477	0.297498806007833	0.194540920290857
ENSDARG00000018898	zfand5a	1.65882776193241	1.6400874692673	1.95914893781201	1.99925923185767
ENSDARG00000018902	pes	1.60402243465146	1.49371089024476	2.27679280673938	2.21853048866929
ENSDARG00000018903	aimp2	1.29159527933528	1.52958739101714	1.89361351711723	1.75378466696452
ENSDARG00000018904	cstf3	1.89591814181805	1.95490516153309	2.60853038701651	2.52989544033034
ENSDARG00000018907	kat6a	1.65286664149736	1.6641930177703	2.11437332857442	1.74293205654556
ENSDARG00000018914	hnrnpk	2.2240636943029	2.44888083897161	2.58604182184673	2.74109960203035
ENSDARG00000018918	rad17	0.678375916271269	0.771660810054168	0.747433504288159	0.872690086236474
ENSDARG00000018921	fam84a	0.53686919182879	0.698582935182594	0.658477668909339	0.696973363304218
ENSDARG00000018923	fat2	1.82922728014514	1.55641451220098	1.59011213125459	1.23158610773636
ENSDARG00000018936	zcchc17	1.24916539018902	1.19776426423304	0.824094142316263	0.983049446827648
ENSDARG00000018944	hoga1	0.799514689166873	0.913103255437232	0.559791432017896	0.741723291306553
ENSDARG00000018953	gclm	1.05819284257269	1.09977945261913	1.33392009761015	1.30825351237427
ENSDARG00000018956	tmem39b	1.01858076926191	0.915820114231597	0.790697771861439	0.805327502929241
ENSDARG00000018958	nrarpb	2.64105935592183	2.2160218380487	1.51347055032149	1.53383804083458
ENSDARG00000018961	gtpbp4	2.98684831443105	2.80814471332696	2.95118046537985	2.97028322762699
ENSDARG00000018966	cyb5r1	0.576945539430407	0.718265744066881	0.600813568588699	0.639810733217583
ENSDARG00000018967	gabbr1a	0.104614614540978	0.204975380262197	0.275561252922297	0.177093088842862
ENSDARG00000018968	acvr1ba	2.26175862455407	2.40640433355089	1.43976205305687	1.5677097077917
ENSDARG00000018971	b3gnt5a	0.917146477956576	0.881412131397433	0.695907904057963	0.744734777047205
ENSDARG00000018973	clptm1	1.40324151708726	1.79829047413609	2.13011326384751	1.95699565824938
ENSDARG00000018976	sptlc2a	1.08980928680928	0.939789527040709	0.937063076030198	0.95404819144244
ENSDARG00000018980	zgc:91890	0.542120408208324	0.505794083885161	0.563349356646845	0.529330012453383
ENSDARG00000018984	eya2	1.00283729082579	0.867602912557233	0.834247524269512	0.845871448567244
ENSDARG00000018985	gatsl2	1.35364029438232	1.09420760009789	1.58290554892013	1.48464714674587
ENSDARG00000018989	hspa4b	2.80674255960226	2.86003944656981	3.12958867414672	3.09055514860772
ENSDARG00000018997	cplx2l	1.21236474400988	1.29598534670952	0.744162352114345	0.996683812235223
ENSDARG00000019000	smc3	2.81775313069472	2.70220442164488	3.05864039101067	3.21161334331472
ENSDARG00000019001	ak7a	0.469030498838397	0.398706833434506	0.427549459640548	0.418012318992395
ENSDARG00000019004	smarcd1	2.54977568855761	2.65747267191392	2.56354711755184	2.70458578808513
ENSDARG00000019008	erp44	1.31377825410317	1.50909359083137	1.88118437744893	1.83784996313528
ENSDARG00000019013	barhl1b	0.401976832545293	0.494318132536591	0.193198217555955	0.274785819175287
ENSDARG00000019025	podn	0.556703491320969	0.395027962263226	0.424781793622604	0.379598637247829
ENSDARG00000019033	tmem59	1.04146634104235	1.56674213327905	1.22511726348988	1.42559108514748
ENSDARG00000019038	sgsm3	1.03133499170193	1.08917383171629	0.73977248868806	0.914649266379128
ENSDARG00000019060	snx12	2.97189248010279	2.82189279215702	2.41046432825976	2.42556503239758
ENSDARG00000019062	arpc5b	2.48336408400048	2.23598039704591	1.39821195455425	1.50661577533121
ENSDARG00000019063	fat1b	0.818955543383246	0.909500255344883	0.355403407418345	0.260941057881401
ENSDARG00000019081	zgc:101723	0.960999986304467	0.967184957464417	1.1653496256737	1.13480475925089
ENSDARG00000019093	si:ch73-160i9.2	-0.19473006962576	-0.0796649878837792	-0.0435120466461701	-0.0583752216683843
ENSDARG00000019096	myl7	2.14010363336416	1.50865498243536	1.26899388027182	1.59892593226684
ENSDARG00000019098	cd82a	2.77876297617207	2.61280193160001	2.1193582434532	2.05481786242704
ENSDARG00000019103	kdm4ab	0.744896810713746	0.955934698910933	0.927140558362002	0.973116488443625
ENSDARG00000019113	mob3a	1.15943886333897	1.00090461650911	1.16824270097777	1.22466474705747
ENSDARG00000019116	ing1	1.10432310095793	0.931999459115162	0.860978141364865	0.897014962014705
ENSDARG00000019117	parvb	1.064607853492	1.15476083110401	0.78777273560592	0.982508467295534
ENSDARG00000019122	he1.2	3.62611632896215	2.9382788419033	3.78725527268138	3.80809786784028
ENSDARG00000019125	klhl40b	0.838799508064666	0.847920177752436	1.4018840731637	1.46142916794119
ENSDARG00000019128	tpm4b	1.48104546828065	1.36262239804428	1.46728598734866	1.31568837057846
ENSDARG00000019130	plk2b	0.467098230163472	0.511174766588159	0.919519859285871	0.888661500927355
ENSDARG00000019135	ankef1a	0.216067367721533	0.12641473580609	0.31052400904284	0.284602226788088
ENSDARG00000019137	tram1	2.41127269950027	2.1339401665952	2.42067834400917	2.54687380912758
ENSDARG00000019142	fam185a	0.534807706149389	0.49815666404449	0.576067687430991	0.638428244817012
ENSDARG00000019144	rab4a	0.81683958340446	0.889142182390595	0.573964891133996	0.617901429824741
ENSDARG00000019156	haus5	0.771916815472533	0.736572208992108	0.967184957464417	1.19195242970159
ENSDARG00000019160	sh3bp5la	0.732441308279059	0.711972267516944	0.738377184643155	0.783654597712296
ENSDARG00000019179	lrit1a	-0.0911681028861989	-0.0677461997460382	0.0416266748549566	0.0534867990406802
ENSDARG00000019181	rpsa	3.9389479317748	4.04788857007613	4.30920269711297	4.19935706165032
ENSDARG00000019185	slain1a	0.226106033589852	0.19168306396842	0.295127399005805	0.340909329320474
ENSDARG00000019191	sept12	1.99513860669524	1.78140161661859	1.96000866086167	2.1339401665952
ENSDARG00000019195	vps9d1	0.736328769030134	0.640692370604042	0.875957727504081	0.930660009089582
ENSDARG00000019205	fam120c	1.6647405650909	1.73566166240199	1.6641930177703	1.37244726057309
ENSDARG00000019207	abo	-0.19473006962576	-0.00571804282680015	-0.00768301575441802	-0.00608145939503303
ENSDARG00000019208	camsap1a	0.558954269082413	0.469996708877566	0.511900331412116	0.466973122715728
ENSDARG00000019213	zgc:136929	0.851060754532118	1.02707870013137	1.02168753713047	1.11897502558921
ENSDARG00000019222	mrpl24	0.950111015619076	1.06884905604971	1.20473281871314	1.44436843417499
ENSDARG00000019223	arglu1a	3.33167091675818	3.22203576697979	2.75503150417379	2.78807000371922
ENSDARG00000019228	mogat2	0.334932384827581	0.191393789066895	1.21161783011607	0.948438162510273
ENSDARG00000019230	rpl7a	3.81040935265026	3.96845131501944	4.17402988251527	4.14451388619444
ENSDARG00000019231	sptan1	2.78411884618526	3.15672496560472	3.11026111832463	3.35191874288014
ENSDARG00000019233	nln	0.728694803863212	0.650151592621495	0.375253849099265	0.37853444611156
ENSDARG00000019235	sema3aa	1.16881296154334	1.28772305871798	1.51805112605944	1.60718532249825
ENSDARG00000019236	gsr	1.36023282737865	1.28295788393641	1.37078068940906	1.52068936271229
ENSDARG00000019239	cul1a	1.17336072827313	1.32177303075837	1.68361613014743	1.79177222896096
ENSDARG00000019250	fancf	0.219857154066985	0.177435006039305	0.364226808585728	0.322346341493565
ENSDARG00000019253	rhag	2.69162264011201	2.85292122026083	0.969036364466086	1.08330302139373
ENSDARG00000019260	dhrs9	0.554223264043037	0.402254550468674	0.671496104911494	0.688820347222606
ENSDARG00000019265	zbtb39	0.624226754645625	0.681961354786087	0.573491795280622	0.515894181146065
ENSDARG00000019274	rasd1	0.891979722724983	0.813009800282552	1.13218796941639	1.06733974842127
ENSDARG00000019278	gnb4a	0.497287009816563	0.862022692306753	0.634821508264526	0.657527709213451
ENSDARG00000019280	larsb	1.85719607973629	1.86363258987197	2.32489556901295	2.29087412749561
ENSDARG00000019293	tfdp1a	1.80038909669203	1.54970104888837	2.00983510496808	2.06833041094882
ENSDARG00000019294	cbln8	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.122807743598968
ENSDARG00000019299	znf687b	0.680225835781324	0.784813122406135	1.14453551528942	1.07107224317645
ENSDARG00000019300	ints7	0.744162352114345	0.749542453078174	1.13778057550732	1.06571639714303
ENSDARG00000019302	mid1ip1b	2.05039463135957	2.0259446004625	0.592622304772592	0.698270059518196
ENSDARG00000019304	phactr3b	0.277589978653619	0.457638030441298	0.815245420628088	0.737079771317011
ENSDARG00000019307	dusp5	0.313632460546752	0.291341910173967	0.59275639226998	0.717885087511096
ENSDARG00000019311	fbxo30b	0.27706738642984	0.351455671463395	0.641486533253623	0.581240142991565
ENSDARG00000019312	rab39ba	0.452850127458399	0.698193028546453	0.334216772862657	0.316044364398355
ENSDARG00000019316	fer1l6	0.249198960922673	0.304891763222245	0.533315699752358	0.437337723384836
ENSDARG00000019326	prpsap2	1.26783523559245	1.51923577355274	1.05684017338101	1.26866887630959
ENSDARG00000019328	plxna4	1.17651456761977	1.66583774846111	0.721196380761823	0.799082806839575
ENSDARG00000019332	ndufb4	2.39615341810927	2.50307877642558	1.53880133644609	2.27091413023479
ENSDARG00000019335	hes6	0.813647102360827	0.755062602256874	1.02956642001904	0.970035196462867
ENSDARG00000019338	adprhl2	0.541856407775653	0.542442725744587	0.73318201975591	0.800719172346331
ENSDARG00000019339	uxt	0.377584357233559	0.378420018852098	0.666518043797159	0.69057125177312
ENSDARG00000019341	gpc1a	0.584191696510715	1.06299776809298	0.195469015900057	0.277643128187037
ENSDARG00000019342	chrnd	1.12055768677977	1.07853042931089	1.52579417476181	1.45037445614898
ENSDARG00000019345	mark3a	1.16592661558767	1.22232333859234	1.28177704004108	1.15729796654855
ENSDARG00000019353	sparc	3.77824602122667	3.81040935265026	3.34996594444334	3.47448674811787
ENSDARG00000019355	coa7	0.576067687430991	0.583335345868468	0.714248569066401	0.707093557165959
ENSDARG00000019357	fabp1a	-0.19473006962576	-0.215789828137167	-0.19810827193828	-0.204876794103046
ENSDARG00000019360	sec23b	1.58315781162114	1.46229734647619	1.70317680701137	1.80380406935673
ENSDARG00000019362	ptbp1a	2.54784660857343	2.23661385065322	2.59817485023772	2.41208107074079
ENSDARG00000019364	mbip	0.730293509747486	0.769221038792216	0.706067064154619	0.790610229496567
ENSDARG00000019365	zgc:110712	0.348104865060877	0.327439909667486	2.54977568855761	1.85646942123367
ENSDARG00000019367	tgfb3	1.14395755710079	1.07663121681837	1.30340385934185	1.09214332944412
ENSDARG00000019371	flt1	0.39130124261321	0.30499893479407	0.547079232230499	0.460743994078991
ENSDARG00000019383	cdc42bpb	1.70405317747957	1.61473615499504	2.09795316326695	1.84329287953552
ENSDARG00000019392	stat5a	0.684311435097468	0.654382140234147	0.881988732781248	0.684086455397442
ENSDARG00000019396	rergla	0.157082048964664	0.1158405655689	0.132405772395602	0.190428653132649
ENSDARG00000019398	psma6a	2.06681365858808	1.97658016527503	2.18003968005523	2.42473826519706
ENSDARG00000019404	atp5f1d	1.99560745576774	1.94651158781801	2.0693347796545	2.42391149799655
ENSDARG00000019406	zgc:63470	0.618604750190833	0.705440007977384	0.998625765666012	0.998161055515242
ENSDARG00000019417	gadd45ga	0.352288249283148	0.658111558813404	0.875094126896177	0.968617611731932
ENSDARG00000019418	kcnj2a	0.397495450146898	0.444965663043936	0.409852145278845	0.426231199028769
ENSDARG00000019420	etnk1	1.83464192870451	2.03121436278446	1.23594139905019	1.15700424267115
ENSDARG00000019426	trioa	1.43338091705727	1.55115838458551	1.42763472531135	1.02341570202751
ENSDARG00000019438	rnf13	1.19776426423304	1.52068936271229	0.925681851210122	0.934668645622405
ENSDARG00000019442	amotl1	0.701511102828465	0.606020584593864	0.715529838975047	0.515772548740843
ENSDARG00000019444	ssr4	3.37814787991464	3.25709567624108	3.27132047000055	3.44241547777858
ENSDARG00000019451	pcsk2	0.27816404287548	0.29839199622569	0.26053145199871	0.189706580454637
ENSDARG00000019457	tfe3b	0.453855228674243	0.477228610421081	0.410580420660129	0.367394249796542
ENSDARG00000019459	elf2a	0.734657831151947	0.894251038707311	0.893060857127294	0.986816047578247
ENSDARG00000019484	zdhhc7	0.721196380761823	0.603107103055732	0.659360836798268	0.543556045132132
ENSDARG00000019487	tmx1	0.949176181326934	0.931367063796007	1.04889529744855	0.884125752911257
ENSDARG00000019492	shbg	-0.0238528082152887	-0.0765225635044836	-0.19810827193828	-0.204876794103046
ENSDARG00000019496	esd	1.97088900665199	1.81008490846468	1.90105508078236	1.96869589071109
ENSDARG00000019498	cry5	0.804296394289404	0.919621558854156	0.71188968813265	0.711567385709385
ENSDARG00000019501	NA	0.929118027441439	0.573557018883836	1.31255214170252	0.551999426728517
ENSDARG00000019503	zgc:103759	0.113646830689359	-0.0266447045337554	0.142345086279039	0.139805251415678
ENSDARG00000019507	mcm5	2.44465025606269	2.26495503764944	3.17279819022956	3.18896161901858
ENSDARG00000019516	sp7	0.372398345166455	0.366287274039089	0.549494391294437	0.441961865264466
ENSDARG00000019521	mpx	0.877978338493952	0.849215962363478	0.611616135324342	0.391963879290019
ENSDARG00000019525	tbcelb	0.521236027161835	0.71990669596792	0.479846329525695	0.431894136560463
ENSDARG00000019526	agfg1b	0.644828432848188	0.767203160552717	0.804642710214511	0.890716377176339
